name	name	year	additionalInfo	name	symbol	additionalInfo	title	value
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	135000.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	200000.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	300000.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	400000.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	6250.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	32500.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	42500.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	3500.00
Liberty Head	Double Eagle	1870	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	22500.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	6250.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	12500.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	32500.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	35000.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	65000.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	2850.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	16000.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	40000.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	3250.00
Liberty Head	Double Eagle	1871	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	16000.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	2250.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	3700.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	7500.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	8750.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	26500.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	2500.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	16500.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	40000.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	2250.00
Liberty Head	Double Eagle	1872	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	15500.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	2650.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	3750.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	7750.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	9750.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	25000.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	2100.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	8500.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	42500.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	1750.00
Liberty Head	Double Eagle	1873	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	13250.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	1750.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	2000.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	2650.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	3000.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	8750.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-63	40000.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	12000.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	42500.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1874	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	16000.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	1750.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	1900.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	2000.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	2300.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	3500.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-63	16250.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	8500.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	67500.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1875	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	9500.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		VF-20	1750.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		EF-40	1900.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-50	2000.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		AU-55	2350.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-60	6500.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Carson City	CC		MS-63	26500.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		MS-63	8500.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	Philadelphia	P		PF-63	42500.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1876	Motto Above Eagle - Value TWENTY D	San Francisco	S		MS-63	8500.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		VF-20	1750.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		EF-40	2000.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-50	3250.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-55	4500.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		MS-60	14250.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-63	8250.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		PF-63	26500.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1877	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-63	11000.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		VF-20	2250.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		EF-40	3250.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-50	5750.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-55	7750.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		MS-60	22000.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-63	8750.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		PF-63	26500.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1878	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-63	12500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		VF-20	2650.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		EF-40	3750.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-50	7500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		AU-55	10500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Carson City	CC		MS-60	26500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		VF-20	7750.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		EF-40	13250.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		AU-50	26500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		AU-55	36500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		MS-60	65000.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	New Orleans	O		MS-63	95000.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-60	1700.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-63	10500.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		PF-63	25000.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		EF-40	1625.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-50	1635.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		AU-55	1650.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-60	1700.00
Liberty Head	Double Eagle	1879	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		MS-63	25000.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		VF-20	1600.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		EF-40	1625.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-50	1635.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		AU-55	1650.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-60	3250.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		MS-63	16500.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	Philadelphia	P		PF-63	25000.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		VF-20	1600.00
Liberty Head	Double Eagle	1880	Motto Above Eagle - Value TWENTY DOLLARS	San Francisco	S		EF-40	1625.00
