Three-Dollar Gold Piece|Three-Dollar Gold Piece|1884||Philadelphia|P||1000|106|1|0
Three-Dollar Gold Piece|Three-Dollar Gold Piece|1885||Philadelphia|P||801|109|1|0
Three-Dollar Gold Piece|Three-Dollar Gold Piece|1886||Philadelphia|P||1000|142|1|0
Three-Dollar Gold Piece|Three-Dollar Gold Piece|1887||Philadelphia|P||6000|160|1|0
Three-Dollar Gold Piece|Three-Dollar Gold Piece|1888||Philadelphia|P||5000|291|1|0
Three-Dollar Gold Piece|Three-Dollar Gold Piece|1889||Philadelphia|P||2300|129|1|0
Capped Bust To Right|Quarter Eagle|1796||Philadelphia|P|No Stars on Obverse|963|0|1|0
Capped Bust To Right|Quarter Eagle|1796||Philadelphia|P|Stars on Obverse|432|0|1|0
Capped Bust To Right|Quarter Eagle|1797||Philadelphia|P||427|0|1|0
Capped Bust To Right|Quarter Eagle|1798||Philadelphia|P||1094|0|1|0
Capped Bust To Right|Quarter Eagle|1802||Philadelphia|P|2 Over 1|3035|0|1|0
Capped Bust To Right|Quarter Eagle|1804||Philadelphia|P|13-Star Reverse|NULL|0|1|0
Capped Bust To Right|Quarter Eagle|1804||Philadelphia|P|14-Star Reverse|3327|0|1|0
Capped Bust To Right|Quarter Eagle|1805||Philadelphia|P||1781|0|1|0
Capped Bust To Right|Quarter Eagle|1806||Philadelphia|P|6/4 - 8 Stars Left - 5 Right|1136|0|1|0
Capped Bust To Right|Quarter Eagle|1806||Philadelphia|P|6/5 - 7 Stars Left - 6 Right|480|0|1|0
Capped Bust To Right|Quarter Eagle|1807||Philadelphia|P||6812|0|1|0
Capped Bust To Left - Large Size|Quarter Eagle|1808||Philadelphia|P||2710|0|1|0
Capped Bust To Left|Quarter Eagle|1821||Philadelphia|P||6448|0|1|0
Capped Bust To Left|Quarter Eagle|1824||Philadelphia|P|4 Over 1|2600|0|1|0
Capped Bust To Left|Quarter Eagle|1825||Philadelphia|P||4434|0|1|0
Capped Bust To Left|Quarter Eagle|1826||Philadelphia|P|6 Over 6|760|0|1|0
Capped Bust To Left|Quarter Eagle|1827||Philadelphia|P||2800|0|1|0
Capped Bust To Left|Quarter Eagle|1829||Philadelphia|P||3403|0|1|0
Capped Bust To Left|Quarter Eagle|1830||Philadelphia|P||4540|0|1|0
Capped Bust To Left|Quarter Eagle|1831||Philadelphia|P||4520|0|1|0
Capped Bust To Left|Quarter Eagle|1832||Philadelphia|P||4400|0|1|0
Capped Bust To Left|Quarter Eagle|1833||Philadelphia|P||4160|0|1|0
Capped Bust To Left|Quarter Eagle|1834||Philadelphia|P|With Motto|4000|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1834||Philadelphia|P|No Motto|112234|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1835||Philadelphia|P||131402|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1836||Philadelphia|P||547986|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1837||Philadelphia|P||45080|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1838||Philadelphia|P||47030|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1838||Charlotte|C||7880|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1839||Dahlonega|D||13674|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1839||New Orleans|O||17781|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1839||Philadelphia|P||27021|0|1|0
Classic Head - No Motto On Reverse|Quarter Eagle|1839||Charlotte|C||18140|0|1|0
Liberty Head|Quarter Eagle|1840||Philadelphia|P||18859|0|1|0
Liberty Head|Quarter Eagle|1840||Charlotte|C||12822|0|1|0
Liberty Head|Quarter Eagle|1840||Dahlonega|D||3532|0|1|0
Liberty Head|Quarter Eagle|1840||New Orleans|O||33580|0|1|0
Liberty Head|Quarter Eagle|1841||Philadelphia|P||NULL|0|1|0
Liberty Head|Quarter Eagle|1841||Charlotte|C||10281|0|1|0
Liberty Head|Quarter Eagle|1841||Dahlonega|D||4164|0|1|0
Liberty Head|Quarter Eagle|1842||Philadelphia|P||2823|0|1|0
Liberty Head|Quarter Eagle|1842||Charlotte|C||6729|0|1|0
Liberty Head|Quarter Eagle|1842||Dahlonega|D||4643|0|1|0
Liberty Head|Quarter Eagle|1842||New Orleans|O||19800|0|1|0
Liberty Head|Quarter Eagle|1843||Philadelphia|P||100546|0|1|0
Liberty Head|Quarter Eagle|1843||Charlotte|C||26064|0|1|0
Liberty Head|Quarter Eagle|1843||Dahlonega|D||36209|0|1|0
Liberty Head|Quarter Eagle|1843||New Orleans|O||364002|0|1|0
Liberty Head|Quarter Eagle|1844||Philadelphia|P||6784|0|1|0
Liberty Head|Quarter Eagle|1844||Charlotte|C||11622|0|1|0
Liberty Head|Quarter Eagle|1844||Dahlonega|D||17332|0|1|0
Liberty Head|Quarter Eagle|1845||Philadelphia|P||91051|0|1|0
Liberty Head|Quarter Eagle|1845||Dahlonega|D||19460|0|1|0
Liberty Head|Quarter Eagle|1845||New Orleans|O||4000|0|1|0
Liberty Head|Quarter Eagle|1846||Dahlonega|D||62000|0|1|0
Liberty Head|Quarter Eagle|1846||New Orleans|O||29814|0|1|0
Liberty Head|Quarter Eagle|1846||Philadelphia|P||21598|0|1|0
Liberty Head|Quarter Eagle|1846||Charlotte|C||4808|0|1|0
Liberty Head|Quarter Eagle|1847||Philadelphia|P||29814|0|1|0
Liberty Head|Quarter Eagle|1847||Charlotte|C||23226|0|1|0
Liberty Head|Quarter Eagle|1847||Dahlonega|D||15784|0|1|0
Liberty Head|Quarter Eagle|1847||New Orleans|O||124000|0|1|0
Liberty Head|Quarter Eagle|1848||Dahlonega|D||13771|0|1|0
Liberty Head|Quarter Eagle|1848||Philadelphia|P||6500|0|1|0
Liberty Head|Quarter Eagle|1848||Charlotte|C||16788|0|1|0
Liberty Head|Quarter Eagle|1849||Philadelphia|P||23294|0|1|0
Liberty Head|Quarter Eagle|1849||Charlotte|C||10220|0|1|0
Liberty Head|Quarter Eagle|1849||Dahlonega|D||10945|0|1|0
Liberty Head|Quarter Eagle|1850||Philadelphia|P||252923|0|1|0
Liberty Head|Quarter Eagle|1850||Charlotte|C||9148|0|1|0
Liberty Head|Quarter Eagle|1850||Dahlonega|D||12148|0|1|0
Liberty Head|Quarter Eagle|1850||New Orleans|O||84000|0|1|0
Liberty Head|Quarter Eagle|1851||Philadelphia|P||1372748|0|1|0
Liberty Head|Quarter Eagle|1851||Charlotte|C||14923|0|1|0
Liberty Head|Quarter Eagle|1851||Dahlonega|D||11264|0|1|0
Liberty Head|Quarter Eagle|1851||New Orleans|O||148000|0|1|0
Liberty Head|Quarter Eagle|1852||Philadelphia|P||1159681|0|1|0
Liberty Head|Quarter Eagle|1852||Charlotte|C||9772|0|1|0
Liberty Head|Quarter Eagle|1852||Dahlonega|D||4078|0|1|0
Liberty Head|Quarter Eagle|1852||New Orleans|O||140000|0|1|0
Liberty Head|Quarter Eagle|1853||Philadelphia|P||1404668|0|1|0
Liberty Head|Quarter Eagle|1853||Dahlonega|D||3178|0|1|0
Liberty Head|Quarter Eagle|1854||Philadelphia|P||596278|0|1|0
Liberty Head|Quarter Eagle|1854||Charlotte|C||7295|0|1|0
Liberty Head|Quarter Eagle|1854||Dahlonega|D||1760|0|1|0
Liberty Head|Quarter Eagle|1854||New Orleans|O||153000|0|1|0
Liberty Head|Quarter Eagle|1854||San Francisco|S||246|0|1|0
Liberty Head|Quarter Eagle|1855||Dahlonega|D||1123|0|1|0
Liberty Head|Quarter Eagle|1855||Philadelphia|P||235480|0|1|0
Liberty Head|Quarter Eagle|1855||Charlotte|C||3677|0|1|0
Liberty Head|Quarter Eagle|1856||Philadelphia|P||384240|NULL|1|0
Liberty Head|Quarter Eagle|1856||Charlotte|C||7913|0|1|0
Liberty Head|Quarter Eagle|1856||Dahlonega|D||874|0|1|0
Liberty Head|Quarter Eagle|1856||New Orleans|O||21100|0|1|0
Liberty Head|Quarter Eagle|1856||San Francisco|S||72120|0|1|0
Liberty Head|Quarter Eagle|1857||New Orleans|O||34000|0|1|0
Liberty Head|Quarter Eagle|1857||San Francisco|S||69200|0|1|0
Liberty Head|Quarter Eagle|1857||Philadelphia|P||214130|NULL|1|0
Liberty Head|Quarter Eagle|1857||Dahlonega|D||2364|0|1|0
Liberty Head|Quarter Eagle|1858||Philadelphia|P||47377|NULL|1|0
Liberty Head|Quarter Eagle|1858||Charlotte|C||9056|0|1|0
Liberty Head|Quarter Eagle|1859||Philadelphia|P||39364|80|1|0
Liberty Head|Quarter Eagle|1859||Dahlonega|D||2244|0|1|0
Liberty Head|Quarter Eagle|1859||San Francisco|S||15200|0|1|0
Liberty Head|Quarter Eagle|1860||Charlotte|C||7469|0|1|0
Liberty Head|Quarter Eagle|1860||San Francisco|S||35600|0|1|0
Liberty Head|Quarter Eagle|1860||Philadelphia|P||22563|112|1|0
Liberty Head|Quarter Eagle|1861||Philadelphia|P||1283788|90|1|0
Liberty Head|Quarter Eagle|1861||San Francisco|S||24000|0|1|0
Liberty Head|Quarter Eagle|1862||Philadelphia|P|2 Over 1|NULL|0|1|0
Liberty Head|Quarter Eagle|1862||Philadelphia|P||98508|35|1|0
Liberty Head|Quarter Eagle|1862||San Francisco|S||8000|0|1|0
Liberty Head|Quarter Eagle|1863||San Francisco|S||10800|0|1|0
Liberty Head|Quarter Eagle|1863||Philadelphia|P||NULL|30|1|0
Liberty Head|Quarter Eagle|1864||Philadelphia|P||2824|50|1|0
Liberty Head|Quarter Eagle|1865||Philadelphia|P||1520|25|1|0
Liberty Head|Quarter Eagle|1865||San Francisco|S||23376|0|1|0
Liberty Head|Quarter Eagle|1866||Philadelphia|P||3080|30|1|0
Liberty Head|Quarter Eagle|1866||San Francisco|S||38960|0|1|0
Liberty Head|Quarter Eagle|1867||Philadelphia|P||3200|50|1|0
Liberty Head|Quarter Eagle|1867||San Francisco|S||28000|0|1|0
Liberty Head|Quarter Eagle|1868||Philadelphia|P||3600|25|1|0
Liberty Head|Quarter Eagle|1868||San Francisco|S||34000|0|1|0
Liberty Head|Quarter Eagle|1869||Philadelphia|P||4320|25|1|0
Liberty Head|Quarter Eagle|1869||San Francisco|S||29500|0|1|0
Liberty Head|Quarter Eagle|1870||Philadelphia|P||4520|35|1|0
Liberty Head|Quarter Eagle|1870||San Francisco|S||16000|0|1|0
Liberty Head|Quarter Eagle|1871||Philadelphia|P||5320|30|1|0
Liberty Head|Quarter Eagle|1871||San Francisco|S||22000|0|1|0
Liberty Head|Quarter Eagle|1872||Philadelphia|P||3000|30|1|0
Liberty Head|Quarter Eagle|1872||San Francisco|S||18000|0|1|0
Liberty Head|Quarter Eagle|1873||Philadelphia|P||178000|25|1|0
Liberty Head|Quarter Eagle|1873||San Francisco|S||27000|0|1|0
Liberty Head|Quarter Eagle|1874||Philadelphia|P||3920|20|1|0
Liberty Head|Quarter Eagle|1875||Philadelphia|P||400|20|1|0
Liberty Head|Quarter Eagle|1875||San Francisco|S||11600|0|1|0
Liberty Head|Quarter Eagle|1876||San Francisco|S||5000|0|1|0
Liberty Head|Quarter Eagle|1876||Philadelphia|P||4176|45|1|0
Liberty Head|Quarter Eagle|1877||Philadelphia|P||1632|20|1|0
Liberty Head|Quarter Eagle|1877||San Francisco|S||35400|0|1|0
Liberty Head|Quarter Eagle|1878||Philadelphia|P||286240|20|1|0
Liberty Head|Quarter Eagle|1878||San Francisco|S||178000|0|1|0
Liberty Head|Quarter Eagle|1879||Philadelphia|P||88960|30|1|0
Liberty Head|Quarter Eagle|1879||San Francisco|S||43500|0|1|0
Liberty Head|Quarter Eagle|1880||Philadelphia|P||2960|36|1|0
Liberty Head|Quarter Eagle|1881||Philadelphia|P||640|51|1|0
Liberty Head|Quarter Eagle|1882||Philadelphia|P||4000|67|1|0
Liberty Head|Quarter Eagle|1883||Philadelphia|P||1920|82|1|0
Liberty Head|Quarter Eagle|1884||Philadelphia|P||1950|73|1|0
Liberty Head|Quarter Eagle|1885||Philadelphia|P||800|87|1|0
Liberty Head|Quarter Eagle|1886||Philadelphia|P||4000|88|1|0
Liberty Head|Quarter Eagle|1887||Philadelphia|P||6160|122|1|0
Liberty Head|Quarter Eagle|1888||Philadelphia|P||16001|97|1|0
Liberty Head|Quarter Eagle|1889||Philadelphia|P||17600|48|1|0
Liberty Head|Quarter Eagle|1890||Philadelphia|P||8720|93|1|0
Liberty Head|Quarter Eagle|1891||Philadelphia|P||10960|80|1|0
Liberty Head|Quarter Eagle|1892||Philadelphia|P||2440|105|1|0
Liberty Head|Quarter Eagle|1893||Philadelphia|P||30000|106|1|0
Liberty Head|Quarter Eagle|1894||Philadelphia|P||4000|122|1|0
Liberty Head|Quarter Eagle|1895||Philadelphia|P||6000|119|1|0
Liberty Head|Quarter Eagle|1896||Philadelphia|P||19070|132|1|0
Liberty Head|Quarter Eagle|1897||Philadelphia|P||29768|136|1|0
Liberty Head|Quarter Eagle|1898||Philadelphia|P||24000|165|1|0
Liberty Head|Quarter Eagle|1899||Philadelphia|P||27200|150|1|0
Liberty Head|Quarter Eagle|1900||Philadelphia|P||67000|205|1|0
Liberty Head|Quarter Eagle|1901||Philadelphia|P||91100|223|1|0
Liberty Head|Quarter Eagle|1902||Philadelphia|P||133540|193|1|0
Liberty Head|Quarter Eagle|1903||Philadelphia|P||201060|197|1|0
Liberty Head|Quarter Eagle|1904||Philadelphia|P||160790|170|1|0
Liberty Head|Quarter Eagle|1905||Philadelphia|P||217800|144|1|0
Liberty Head|Quarter Eagle|1906||Philadelphia|P||176330|160|1|0
Liberty Head|Quarter Eagle|1907||Philadelphia|P||336294|154|1|0
CAL. Gold Quarter Eagle|Quarter Eagle|1848||Philadelphia|P||1389|0|1|0
Indian Head|Quarter Eagle|1908||Philadelphia|P||564821|236|1|0
Indian Head|Quarter Eagle|1909||Philadelphia|P||441760|139|1|0
Indian Head|Quarter Eagle|1910||Philadelphia|P||492000|682|1|0
Indian Head|Quarter Eagle|1911||Philadelphia|P||704000|191|1|0
Indian Head|Quarter Eagle|1911||Denver|D||55680|0|1|0
Indian Head|Quarter Eagle|1912||Philadelphia|P||616000|197|1|0
Indian Head|Quarter Eagle|1913||Philadelphia|P||722000|165|1|0
Indian Head|Quarter Eagle|1914||Philadelphia|P||240000|117|1|0
Indian Head|Quarter Eagle|1914||Denver|D||448000|0|1|0
Indian Head|Quarter Eagle|1915||Philadelphia|P||606000|100|1|0
Indian Head|Quarter Eagle|1925||Denver|D||578000|0|1|0
Indian Head|Quarter Eagle|1926||Philadelphia|P||446000|0|1|0
Indian Head|Quarter Eagle|1927||Philadelphia|P||388000|0|1|0
Indian Head|Quarter Eagle|1928||Philadelphia|P||416000|0|1|0
Indian Head|Quarter Eagle|1929||Philadelphia|P||532000|0|1|0
Liberty Head|Gold Dollar|1849||Philadelphia|P|Open Wreath - No L on Truncation|688567|0|1|0
Liberty Head|Gold Dollar|1849||Philadelphia|P|Close Wreath|0|0|1|0
Liberty Head|Gold Dollar|1849||Charlotte|C||11634|0|1|0
Liberty Head|Gold Dollar|1849||Dahlonega|D||21588|0|1|0
Liberty Head|Gold Dollar|1849||New Orleans|O||215000|0|1|0
Liberty Head|Gold Dollar|1850||Philadelphia|P||481953|0|1|0
Liberty Head|Gold Dollar|1850||Charlotte|C||6966|0|1|0
Liberty Head|Gold Dollar|1850||Dahlonega|D||8382|0|1|0
Liberty Head|Gold Dollar|1850||New Orleans|O||14000|0|1|0
Liberty Head|Gold Dollar|1851||Philadelphia|P||3317671|0|1|0
Liberty Head|Gold Dollar|1851||Charlotte|C||41267|0|1|0
Liberty Head|Gold Dollar|1851||Dahlonega|D||9882|0|1|0
Liberty Head|Gold Dollar|1851||New Orleans|O||290000|0|1|0
Liberty Head|Gold Dollar|1852||Philadelphia|P||2045351|0|1|0
Liberty Head|Gold Dollar|1852||Charlotte|C||9434|0|1|0
Liberty Head|Gold Dollar|1852||Dahlonega|D||6360|0|1|0
Liberty Head|Gold Dollar|1852||New Orleans|O||140000|0|1|0
Liberty Head|Gold Dollar|1853||Philadelphia|P||4076051|0|1|0
Liberty Head|Gold Dollar|1853||Charlotte|C||11515|0|1|0
Liberty Head|Gold Dollar|1853||Dahlonega|D||6583|0|1|0
Liberty Head|Gold Dollar|1853||New Orleans|O||290000|0|1|0
Liberty Head|Gold Dollar|1854||Philadelphia|P||855502|0|1|0
Liberty Head|Gold Dollar|1854||Dahlonega|D||2935|0|1|0
Liberty Head|Gold Dollar|1854||San Francisco|S||14632|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1854||Philadelphia|P||783943|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1855||Dahlonega|D||1811|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1855||New Orleans|O||55000|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1855||Philadelphia|P||758269|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1855||Charlotte|C||9803|0|1|0
Indian Princess Head, Small Head|Gold Dollar|1856||San Francisco|S||24600|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1856||Philadelphia|P||1762936|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1856||Dahlonega|D||1460|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1857||Philadelphia|P||774789|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1857||Charlotte|C||13280|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1857||Dahlonega|D||3533|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1857||San Francisco|S||10000|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1858||Philadelphia|P||117995|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1858||Dahlonega|D||3477|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1858||San Francisco|S||10000|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1859||Charlotte|C||5235|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1859||Dahlonega|D||4952|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1859||San Francisco|S||15000|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1859||Philadelphia|P||168244|80|1|0
Indian Princess Head, Large Head|Gold Dollar|1860||Philadelphia|P||36514|154|1|0
Indian Princess Head, Large Head|Gold Dollar|1860||Dahlonega|D||1566|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1860||San Francisco|S||13000|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1861||Philadelphia|P||527150|349|1|0
Indian Princess Head, Large Head|Gold Dollar|1861||Dahlonega|D||1250|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1862||Philadelphia|P||1361355|35|1|0
Indian Princess Head, Large Head|Gold Dollar|1863||Philadelphia|P||6200|50|1|0
Indian Princess Head, Large Head|Gold Dollar|1864||Philadelphia|P||5900|50|1|0
Indian Princess Head, Large Head|Gold Dollar|1865||Philadelphia|P||3725|25|1|0
Indian Princess Head, Large Head|Gold Dollar|1866||Philadelphia|P||7100|30|1|0
Indian Princess Head, Large Head|Gold Dollar|1867||Philadelphia|P||5200|50|1|0
Indian Princess Head, Large Head|Gold Dollar|1868||Philadelphia|P||10500|25|1|0
Indian Princess Head, Large Head|Gold Dollar|1869||Philadelphia|P||5900|25|1|0
Indian Princess Head, Large Head|Gold Dollar|1870||San Francisco|S||3000|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1870||Philadelphia|P||6300|35|1|0
Indian Princess Head, Large Head|Gold Dollar|1871||Philadelphia|P||3900|30|1|0
Indian Princess Head, Large Head|Gold Dollar|1872||Philadelphia|P||3500|30|1|0
Indian Princess Head, Large Head|Gold Dollar|1873||Philadelphia|P|Close 3|1800|25|1|0
Indian Princess Head, Large Head|Gold Dollar|1873||Philadelphia|P|Open 3|123300|0|1|0
Indian Princess Head, Large Head|Gold Dollar|1874||Philadelphia|P||198800|20|1|0
Indian Princess Head, Large Head|Gold Dollar|1875||Philadelphia|P||400|20|1|0
Indian Princess Head, Large Head|Gold Dollar|1876||Philadelphia|P||3200|45|1|0
Indian Princess Head, Large Head|Gold Dollar|1877||Philadelphia|P||3900|20|1|0
Indian Princess Head, Large Head|Gold Dollar|1878||Philadelphia|P||3000|20|1|0
Indian Princess Head, Large Head|Gold Dollar|1879||Philadelphia|P||3000|30|1|0
Indian Princess Head, Large Head|Gold Dollar|1880||Philadelphia|P||1600|36|1|0
Indian Princess Head, Large Head|Gold Dollar|1881||Philadelphia|P||7620|87|1|0
Indian Princess Head, Large Head|Gold Dollar|1882||Philadelphia|P||5000|125|1|0
Indian Princess Head, Large Head|Gold Dollar|1883||Philadelphia|P||10800|207|1|0
Indian Princess Head, Large Head|Gold Dollar|1884||Philadelphia|P||5230|1006|1|0
Indian Princess Head, Large Head|Gold Dollar|1885||Philadelphia|P||11156|1105|1|0
Indian Princess Head, Large Head|Gold Dollar|1886||Philadelphia|P||5000|1016|1|0
Indian Princess Head, Large Head|Gold Dollar|1887||Philadelphia|P||7500|1043|1|0
Indian Princess Head, Large Head|Gold Dollar|1888||Philadelphia|P||15501|1079|1|0
Indian Princess Head, Large Head|Gold Dollar|1889||Philadelphia|P||28950|1779|1|0
Flowing Hair|Silver and Related Dollar|1794||Philadelphia|P||1758|0|0|1
Flowing Hair|Silver and Related Dollar|1795||Philadelphia|P||160295|0|0|1
Draped Bust|Silver and Related Dollar|1795|Small Eagle Reverse|Philadelphia|P|Bust Type|42738|0|0|1
Draped Bust|Silver and Related Dollar|1796|Small Eagle Reverse|Philadelphia|P||79920|0|0|1
Draped Bust|Silver and Related Dollar|1797|Small Eagle Reverse|Philadelphia|P||7776|0|0|1
Draped Bust|Silver and Related Dollar|1798|Small Eagle Reverse|Philadelphia|P||327536|0|0|1
Draped Bust|Silver and Related Dollar|1798|Heraldic Eagle Reverse|Philadelphia|P|Heraldic Eagle|0|0|0|1
Draped Bust|Silver and Related Dollar|1799|Heraldic Eagle Reverse|Philadelphia|P||423515|0|0|1
Draped Bust|Silver and Related Dollar|1800|Heraldic Eagle Reverse|Philadelphia|P||220920|0|0|1
Draped Bust|Silver and Related Dollar|1801|Heraldic Eagle Reverse|Philadelphia|P||54454|0|0|1
Draped Bust|Silver and Related Dollar|1802|Heraldic Eagle Reverse|Philadelphia|P||41650|0|0|1
Draped Bust|Silver and Related Dollar|1803|Heraldic Eagle Reverse|Philadelphia|P||85634|0|0|1
Draped Bust|Silver and Related Dollar|1804|Heraldic Eagle Reverse|Philadelphia|P|Variety 1 - 0 Above Cloud|NULL|0|0|1
Draped Bust|Silver and Related Dollar|1804|Heraldic Eagle Reverse|Philadelphia|P|Variety 2 - 0 Above Space Between Clouds|NULL|0|0|1
Gobrecht|Silver and Related Dollar|1836|C. GOBRECHT F. on base. Reverse eagle flying upward amid stars. Plain edge. Although scarce, this is the most common variety and was issued for circulation as regular coinage.|Philadelphia|P||NULL|0|0|1
Gobrecht|Silver and Related Dollar|1838|Similar obverse, designer's name omitted, stars added around border. Reverse eagle flying left in plain field. Reeded edge.|Philadelphia|P||NULL|0|0|1
Gobrecht|Silver and Related Dollar|1839|Obverse as above. Reverse eagle in plain field. Reeded edge. Issued for circulation as regular coinage.|Philadelphia|P||NULL|0|0|1
Liberty Seated|Silver and Related Dollar|1840|Variety 1 - No Motto|Philadelphia|P||61005|0|0|1
Liberty Seated|Silver and Related Dollar|1841|Variety 1 - No Motto|Philadelphia|P||173000|0|0|1
Liberty Seated|Silver and Related Dollar|1842|Variety 1 - No Motto|Philadelphia|P||184618|0|0|1
Liberty Seated|Silver and Related Dollar|1843|Variety 1 - No Motto|Philadelphia|P||165100|0|0|1
Liberty Seated|Silver and Related Dollar|1844|Variety 1 - No Motto|Philadelphia|P||20000|0|0|1
Liberty Seated|Silver and Related Dollar|1845|Variety 1 - No Motto|Philadelphia|P||24500|0|0|1
Liberty Seated|Silver and Related Dollar|1846|Variety 1 - No Motto|Philadelphia|P||110600|0|0|1
Liberty Seated|Silver and Related Dollar|1846|Variety 1 - No Motto|New Orleans|O||59000|0|0|1
Liberty Seated|Silver and Related Dollar|1847|Variety 1 - No Motto|Philadelphia|P||140750|0|0|1
Liberty Seated|Silver and Related Dollar|1848|Variety 1 - No Motto|Philadelphia|P||15000|0|0|1
Liberty Seated|Silver and Related Dollar|1849|Variety 1 - No Motto|Philadelphia|P||62600|0|0|1
Liberty Seated|Silver and Related Dollar|1850|Variety 1 - No Motto|Philadelphia|P||7500|0|0|1
Liberty Seated|Silver and Related Dollar|1850|Variety 1 - No Motto|New Orleans|O||40000|0|0|1
Liberty Seated|Silver and Related Dollar|1851|Variety 1 - No Motto|Philadelphia|P||1300|0|0|1
Liberty Seated|Silver and Related Dollar|1852|Variety 1 - No Motto|Philadelphia|P||1100|0|0|1
Liberty Seated|Silver and Related Dollar|1853|Variety 1 - No Motto|Philadelphia|P||46110|0|0|1
Liberty Seated|Silver and Related Dollar|1854|Variety 1 - No Motto|Philadelphia|P||33140|0|0|1
Liberty Seated|Silver and Related Dollar|1855|Variety 1 - No Motto|Philadelphia|P||26000|0|0|1
Liberty Seated|Silver and Related Dollar|1856|Variety 1 - No Motto|Philadelphia|P||63500|0|0|1
Liberty Seated|Silver and Related Dollar|1857|Variety 1 - No Motto|Philadelphia|P||94000|0|0|1
Liberty Seated|Silver and Related Dollar|1858|Variety 1 - No Motto|Philadelphia|P||NULL|300|0|1
Liberty Seated|Silver and Related Dollar|1859|Variety 1 - No Motto|Philadelphia|P||255700|800|0|1
Liberty Seated|Silver and Related Dollar|1859|Variety 1 - No Motto|New Orleans|O||360000|0|0|1
Liberty Seated|Silver and Related Dollar|1859|Variety 1 - No Motto|San Francisco|S||20000|0|0|1
Liberty Seated|Silver and Related Dollar|1860|Variety 1 - No Motto|New Orleans|O||515000|0|0|1
Liberty Seated|Silver and Related Dollar|1860|Variety 1 - No Motto|Philadelphia|P||217600|1330|0|1
Liberty Seated|Silver and Related Dollar|1861|Variety 1 - No Motto|Philadelphia|P||77500|1000|0|1
Liberty Seated|Silver and Related Dollar|1862|Variety 1 - No Motto|Philadelphia|P||11540|550|0|1
Liberty Seated|Silver and Related Dollar|1863|Variety 1 - No Motto|Philadelphia|P||27200|460|0|1
Liberty Seated|Silver and Related Dollar|1864|Variety 1 - No Motto|Philadelphia|P||30700|470|0|1
Liberty Seated|Silver and Related Dollar|1865|Variety 1 - No Motto|Philadelphia|P||46500|500|0|1
Liberty Seated|Silver and Related Dollar|1866|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||48900|725|0|1
Liberty Seated|Silver and Related Dollar|1867|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||46900|625|0|1
Liberty Seated|Silver and Related Dollar|1868|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||162100|600|0|1
Liberty Seated|Silver and Related Dollar|1869|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||423700|600|0|1
Liberty Seated|Silver and Related Dollar|1870|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||415000|1000|0|1
Liberty Seated|Silver and Related Dollar|1870|Variety 2 - With Motto IN GOD WE TRUST|Carson City|CC||11758|0|0|1
Liberty Seated|Silver and Related Dollar|1870|Variety 2 - With Motto IN GOD WE TRUST|San Francisco|S||0|0|0|1
Liberty Seated|Silver and Related Dollar|1871|Variety 2 - With Motto IN GOD WE TRUST|Philadelphia|P||1073800|960|0|1
Liberty Seated|Silver and Related Dollar|1871|Variety 2 - With Motto IN GOD WE TRUST|Carson City|CC||1376|0|0|1
Liberty Seated|Silver and Related Dollar|1872|Variety 2 - With Motto IN GOD WE TRUST|Carson City|CC||3150|0|0|1
Liberty Seated|Silver and Related Dollar|1872|Variety 2 - With Motto IN GOD WE TRUST|San Francisco|S||9000|0|0|1
